x-axis,1,2
second,Volt,Volt
-1.00000E-03,-115.70980E-03,-112.22990E-03
-999.00E-06,-111.68970E-03,-109.21483E-03
-998.00E-06,-107.66960E-03,-108.20980E-03
-997.00E-06,-107.66960E-03,-104.18970E-03
-996.00E-06,-99.62940E-03,-104.18970E-03
-995.00E-06,-99.62940E-03,-100.16960E-03
-994.00E-06,-101.63945E-03,-98.15955E-03
-993.00E-06,-94.60427E-03,-99.16457E-03
-992.00E-06,-95.60930E-03,-96.14950E-03
-991.00E-06,-90.58417E-03,-93.13442E-03
-990.00E-06,-89.57915E-03,-90.11935E-03
-989.00E-06,-88.57412E-03,-90.11935E-03
-988.00E-06,-91.58920E-03,-88.10930E-03
-987.00E-06,-83.54900E-03,-84.08920E-03
-986.00E-06,-83.54900E-03,-82.07915E-03
-985.00E-06,-73.49875E-03,-76.04900E-03
-984.00E-06,-71.48870E-03,-72.02890E-03
-983.00E-06,-69.47864E-03,-78.05905E-03
-982.00E-06,-71.48870E-03,-74.03895E-03
-981.00E-06,-71.48870E-03,-68.00880E-03
-980.00E-06,-67.46859E-03,-68.00880E-03
-979.00E-06,-63.44849E-03,-64.99372E-03
-978.00E-06,-63.44849E-03,-59.96859E-03
-977.00E-06,-61.43844E-03,-62.98367E-03
-976.00E-06,-51.38819E-03,-59.96859E-03
-975.00E-06,-52.39322E-03,-58.96357E-03
-974.00E-06,-51.38819E-03,-53.93844E-03
-973.00E-06,-52.39322E-03,-51.92839E-03
-972.00E-06,-51.38819E-03,-47.90829E-03
-971.00E-06,-44.35302E-03,-47.90829E-03
-970.00E-06,-43.34799E-03,-49.91834E-03
-969.00E-06,-40.33292E-03,-44.89322E-03
-968.00E-06,-39.32789E-03,-39.86809E-03
-967.00E-06,-39.32789E-03,-39.86809E-03
-966.00E-06,-35.30779E-03,-35.84799E-03
-965.00E-06,-35.30779E-03,-34.84297E-03
-964.00E-06,-27.26759E-03,-31.82789E-03
-963.00E-06,-28.27262E-03,-31.82789E-03
-962.00E-06,-27.26759E-03,-29.81784E-03
-961.00E-06,-25.25754E-03,-27.80779E-03
-960.00E-06,-23.24749E-03,-23.78769E-03
-959.00E-06,-19.22739E-03,-20.77261E-03
-958.00E-06,-15.20729E-03,-21.77764E-03
-957.00E-06,-19.22739E-03,-19.76759E-03
-956.00E-06,-15.20729E-03,-15.74749E-03
-955.00E-06,-10.18216E-03,-15.74749E-03
-954.00E-06,-13.19724E-03,-9.71734E-03
-953.00E-06,-9.17714E-03,-7.70729E-03
-952.00E-06,-11.18719E-03,-3.68719E-03
